DATE,GDP(십억원),GNI(십억원),GDP_GROWTH(%),KOSPI,국고채(3년)(%),국고채(10년)(%),뉴스심리지수,경제심리지수
2004-04-26,304926.1,311531.6,0.8,919.74,4.54,5.25,,108.8
2004-04-27,304926.1,311531.6,0.8,915.47,4.52,5.24,,108.8
2004-04-28,304926.1,311531.6,0.8,901.83,4.51,5.23,,108.8
2004-04-29,304926.1,311531.6,0.8,875.41,4.49,5.22,,108.8
2004-04-30,304926.1,311531.6,0.8,862.84,4.43,5.18,,108.8
2004-05-01,304926.1,311531.6,0.8,,,,,99.6
2004-05-02,304926.1,311531.6,0.8,,,,,99.6
2004-05-03,304926.1,311531.6,0.8,866.11,4.49,5.23,,99.6
2004-05-04,304926.1,311531.6,0.8,867.48,4.49,5.23,,99.6
2004-05-05,304926.1,311531.6,0.8,,,,,99.6
2004-05-06,304926.1,311531.6,0.8,837.68,4.44,5.2,,99.6
2004-05-07,304926.1,311531.6,0.8,838.74,4.42,5.18,,99.6
2004-05-08,304926.1,311531.6,0.8,,,,,99.6
2004-05-09,304926.1,311531.6,0.8,,,,,99.6
2004-05-10,304926.1,311531.6,0.8,790.68,4.42,5.19,,99.6
2004-05-11,304926.1,311531.6,0.8,791.02,4.43,5.2,,99.6
2004-05-12,304926.1,311531.6,0.8,817.09,4.41,5.19,,99.6
2004-05-13,304926.1,311531.6,0.8,790.13,4.39,5.17,,99.6
2004-05-14,304926.1,311531.6,0.8,768.46,4.39,5.15,,99.6
2004-05-15,304926.1,311531.6,0.8,,,,,99.6
2004-05-16,304926.1,311531.6,0.8,,,,,99.6
2004-05-17,304926.1,311531.6,0.8,728.98,4.4,5.17,,99.6
2004-05-18,304926.1,311531.6,0.8,741.99,4.41,5.18,,99.6
2004-05-19,304926.1,311531.6,0.8,777.95,4.43,5.2,,99.6
2004-05-20,304926.1,311531.6,0.8,767.79,4.43,5.2,,99.6
2004-05-21,304926.1,311531.6,0.8,786.36,4.39,5.16,,99.6
2004-05-22,304926.1,311531.6,0.8,,,,,99.6
2004-05-23,304926.1,311531.6,0.8,,,,,99.6
2004-05-24,304926.1,311531.6,0.8,799.64,4.37,5.15,,99.6
2004-05-25,304926.1,311531.6,0.8,784.06,4.31,5.12,,99.6
2004-05-26,304926.1,311531.6,0.8,,,,,99.6
2004-05-27,304926.1,311531.6,0.8,802.46,4.28,5.08,,99.6
2004-05-28,304926.1,311531.6,0.8,816.51,4.23,5,,99.6
2004-05-29,304926.1,311531.6,0.8,,,,,99.6
2004-05-30,304926.1,311531.6,0.8,,,,,99.6
2004-05-31,304926.1,311531.6,0.8,803.84,4.24,4.95,,99.6
2004-06-01,304926.1,311531.6,0.8,815.77,4.28,4.98,,97
2004-06-02,304926.1,311531.6,0.8,804.39,4.27,4.97,,97
2004-06-03,304926.1,311531.6,0.8,770.06,4.18,4.88,,97
2004-06-04,304926.1,311531.6,0.8,780.74,4.19,4.88,,97
2004-06-05,304926.1,311531.6,0.8,,,,,97
2004-06-06,304926.1,311531.6,0.8,,,,,97
2004-06-07,304926.1,311531.6,0.8,809.45,4.22,4.9,,97
2004-06-08,304926.1,311531.6,0.8,809.31,4.24,4.92,,97
2004-06-09,304926.1,311531.6,0.8,794.53,4.26,4.96,,97
2004-06-10,304926.1,311531.6,0.8,782.3,4.23,4.94,,97
2004-06-11,304926.1,311531.6,0.8,751.53,4.23,4.94,,97
2004-06-12,304926.1,311531.6,0.8,,,,,97
2004-06-13,304926.1,311531.6,0.8,,,,,97
2004-06-14,304926.1,311531.6,0.8,738.79,4.31,5.02,,97
2004-06-15,304926.1,311531.6,0.8,752.1,4.33,5.05,,97
2004-06-16,304926.1,311531.6,0.8,752.34,4.28,5.01,,97
2004-06-17,304926.1,311531.6,0.8,760.09,4.37,5.09,,97
2004-06-18,304926.1,311531.6,0.8,741.73,4.39,5.1,,97
2004-06-19,304926.1,311531.6,0.8,,,,,97
2004-06-20,304926.1,311531.6,0.8,,,,,97
2004-06-21,304926.1,311531.6,0.8,749.3,4.35,5.15,,97
2004-06-22,304926.1,311531.6,0.8,746.48,4.32,5.13,,97
2004-06-23,304926.1,311531.6,0.8,738.93,4.31,5.12,,97
2004-06-24,304926.1,311531.6,0.8,763.13,4.3,5.1,,97
2004-06-25,304926.1,311531.6,0.8,779.03,4.31,5.09,,97
2004-06-26,304926.1,311531.6,0.8,,,,,97
2004-06-27,304926.1,311531.6,0.8,,,,,97
2004-06-28,304926.1,311531.6,0.8,770.95,4.28,5.06,,97
2004-06-29,304926.1,311531.6,0.8,778.72,4.29,5.06,,97
2004-06-30,304926.1,311531.6,0.8,785.79,4.24,4.97,,97
2004-07-01,305706.2,312363,0.3,778.03,4.22,4.93,,95.9
2004-07-02,305706.2,312363,0.3,755.42,4.24,4.95,,95.9
2004-07-03,305706.2,312363,0.3,,,,,95.9
2004-07-04,305706.2,312363,0.3,,,,,95.9
2004-07-05,305706.2,312363,0.3,756.72,4.21,4.9,,95.9
2004-07-06,305706.2,312363,0.3,758.47,4.21,4.9,,95.9
2004-07-07,305706.2,312363,0.3,761.88,4.2,4.89,,95.9
2004-07-08,305706.2,312363,0.3,743.64,4.23,4.92,,95.9
2004-07-09,305706.2,312363,0.3,747.46,4.23,4.92,,95.9
2004-07-10,305706.2,312363,0.3,,,,,95.9
2004-07-11,305706.2,312363,0.3,,,,,95.9
2004-07-12,305706.2,312363,0.3,746.27,4.25,4.96,,95.9
2004-07-13,305706.2,312363,0.3,750.95,4.25,4.96,,95.9
2004-07-14,305706.2,312363,0.3,736.57,4.22,4.94,,95.9
2004-07-15,305706.2,312363,0.3,732.74,4.21,4.93,,95.9
2004-07-16,305706.2,312363,0.3,739.39,4.21,4.93,,95.9
2004-07-17,305706.2,312363,0.3,,,,,95.9
2004-07-18,305706.2,312363,0.3,,,,,95.9
2004-07-19,305706.2,312363,0.3,750.4,4.19,4.92,,95.9
2004-07-20,305706.2,312363,0.3,737,4.19,4.9,,95.9
2004-07-21,305706.2,312363,0.3,753.32,4.2,4.91,,95.9
2004-07-22,305706.2,312363,0.3,742.63,4.2,4.91,,95.9
2004-07-23,305706.2,312363,0.3,737.51,4.18,4.89,,95.9
2004-07-24,305706.2,312363,0.3,,,,,95.9
2004-07-25,305706.2,312363,0.3,,,,,95.9
2004-07-26,305706.2,312363,0.3,736.21,4.15,4.82,,95.9
2004-07-27,305706.2,312363,0.3,738.51,4.12,4.77,,95.9
2004-07-28,305706.2,312363,0.3,744.42,4.1,4.74,,95.9
2004-07-29,305706.2,312363,0.3,730.61,4.11,4.72,,95.9
2004-07-30,305706.2,312363,0.3,735.34,4.08,4.69,,95.9
2004-07-31,305706.2,312363,0.3,,,,,95.9
2004-08-01,305706.2,312363,0.3,,,,,96.5
2004-08-02,305706.2,312363,0.3,719.59,4.08,4.66,,96.5
2004-08-03,305706.2,312363,0.3,726.44,4.07,4.61,,96.5
2004-08-04,305706.2,312363,0.3,729.41,4.06,4.55,,96.5
2004-08-05,305706.2,312363,0.3,743.35,4.09,4.61,,96.5
2004-08-06,305706.2,312363,0.3,733.95,4.12,4.63,,96.5
2004-08-07,305706.2,312363,0.3,,,,,96.5
2004-08-08,305706.2,312363,0.3,,,,,96.5
2004-08-09,305706.2,312363,0.3,742.13,4.08,4.57,,96.5
2004-08-10,305706.2,312363,0.3,748.62,4.04,4.5,,96.5
2004-08-11,305706.2,312363,0.3,753.06,4.04,4.48,,96.5
2004-08-12,305706.2,312363,0.3,766.7,3.87,4.31,,96.5
2004-08-13,305706.2,312363,0.3,776.02,3.74,4.19,,96.5
2004-08-14,305706.2,312363,0.3,,,,,96.5
2004-08-15,305706.2,312363,0.3,,,,,96.5
2004-08-16,305706.2,312363,0.3,773.85,3.74,4.22,,96.5
2004-08-17,305706.2,312363,0.3,771.03,3.71,4.19,,96.5
2004-08-18,305706.2,312363,0.3,773.19,3.7,4.18,,96.5
2004-08-19,305706.2,312363,0.3,788.53,3.67,4.18,,96.5
2004-08-20,305706.2,312363,0.3,787.64,3.67,4.2,,96.5
2004-08-21,305706.2,312363,0.3,,,,,96.5
2004-08-22,305706.2,312363,0.3,,,,,96.5
2004-08-23,305706.2,312363,0.3,787.65,3.72,4.25,,96.5
2004-08-24,305706.2,312363,0.3,792.34,3.69,4.23,,96.5
2004-08-25,305706.2,312363,0.3,803.97,3.64,4.15,,96.5
2004-08-26,305706.2,312363,0.3,810.21,3.62,4.14,,96.5
2004-08-27,305706.2,312363,0.3,810.3,3.59,4.13,,96.5
2004-08-28,305706.2,312363,0.3,,,,,96.5
2004-08-29,305706.2,312363,0.3,,,,,96.5
2004-08-30,305706.2,312363,0.3,805.19,3.57,4.12,,96.5
2004-08-31,305706.2,312363,0.3,803.57,3.56,4.11,,96.5
2004-09-01,305706.2,312363,0.3,817.36,3.59,4.15,,98.2
2004-09-02,305706.2,312363,0.3,823.83,3.62,4.17,,98.2
2004-09-03,305706.2,312363,0.3,820.69,3.62,4.16,,98.2
2004-09-04,305706.2,312363,0.3,,,,,98.2
2004-09-05,305706.2,312363,0.3,,,,,98.2
2004-09-06,305706.2,312363,0.3,824.21,3.64,4.17,,98.2
2004-09-07,305706.2,312363,0.3,818.8,3.65,4.17,,98.2
2004-09-08,305706.2,312363,0.3,815.85,3.63,4.15,,98.2
2004-09-09,305706.2,312363,0.3,821.88,3.65,4.18,,98.2
2004-09-10,305706.2,312363,0.3,836.34,3.63,4.18,,98.2
2004-09-11,305706.2,312363,0.3,,,,,98.2
2004-09-12,305706.2,312363,0.3,,,,,98.2
2004-09-13,305706.2,312363,0.3,851.91,3.65,4.22,,98.2
2004-09-14,305706.2,312363,0.3,851.42,3.62,4.21,,98.2
2004-09-15,305706.2,312363,0.3,850.63,3.59,4.2,,98.2
2004-09-16,305706.2,312363,0.3,855.38,3.57,4.19,,98.2
2004-09-17,305706.2,312363,0.3,848.11,3.56,4.15,,98.2
2004-09-18,305706.2,312363,0.3,,,,,98.2
2004-09-19,305706.2,312363,0.3,,,,,98.2
2004-09-20,305706.2,312363,0.3,856.87,3.54,4.11,,98.2
2004-09-21,305706.2,312363,0.3,857.15,3.52,4.05,,98.2
2004-09-22,305706.2,312363,0.3,835.1,3.52,4.04,,98.2
2004-09-23,305706.2,312363,0.3,829.68,3.55,4.04,,98.2
2004-09-24,305706.2,312363,0.3,832.1,3.55,4.04,,98.2
2004-09-25,305706.2,312363,0.3,,,,,98.2
2004-09-26,305706.2,312363,0.3,,,,,98.2
2004-09-27,305706.2,312363,0.3,,,,,98.2
2004-09-28,305706.2,312363,0.3,,,,,98.2
2004-09-29,305706.2,312363,0.3,,,,,98.2
2004-09-30,305706.2,312363,0.3,835.09,3.53,4.02,,98.2
2004-10-01,308211.9,316572.5,0.8,846.01,3.51,3.99,,95.5
2004-10-02,308211.9,316572.5,0.8,,,,,95.5
2004-10-03,308211.9,316572.5,0.8,,,,,95.5
2004-10-04,308211.9,316572.5,0.8,880.84,3.42,3.88,,95.5
2004-10-05,308211.9,316572.5,0.8,884.84,3.4,3.87,,95.5
2004-10-06,308211.9,316572.5,0.8,887.45,3.46,3.94,,95.5
2004-10-07,308211.9,316572.5,0.8,885.33,3.63,4.14,,95.5
2004-10-08,308211.9,316572.5,0.8,881.38,3.68,4.22,,95.5
2004-10-09,308211.9,316572.5,0.8,,,,,95.5
2004-10-10,308211.9,316572.5,0.8,,,,,95.5
2004-10-11,308211.9,316572.5,0.8,881.11,3.64,4.18,,95.5
2004-10-12,308211.9,316572.5,0.8,858.09,3.63,4.17,,95.5
2004-10-13,308211.9,316572.5,0.8,856.18,3.61,4.15,,95.5
2004-10-14,308211.9,316572.5,0.8,846.63,3.56,4.07,,95.5
2004-10-15,308211.9,316572.5,0.8,841.94,3.56,4.06,,95.5
2004-10-16,308211.9,316572.5,0.8,,,,,95.5
2004-10-17,308211.9,316572.5,0.8,,,,,95.5
2004-10-18,308211.9,316572.5,0.8,848.27,3.57,4.09,,95.5
2004-10-19,308211.9,316572.5,0.8,855.77,3.57,4.1,,95.5
2004-10-20,308211.9,316572.5,0.8,828.61,3.56,4.09,,95.5
2004-10-21,308211.9,316572.5,0.8,820.63,3.55,4.07,,95.5
2004-10-22,308211.9,316572.5,0.8,828.17,3.54,4.04,,95.5
2004-10-23,308211.9,316572.5,0.8,,,,,95.5
2004-10-24,308211.9,316572.5,0.8,,,,,95.5
2004-10-25,308211.9,316572.5,0.8,808.14,3.52,4.02,,95.5
2004-10-26,308211.9,316572.5,0.8,813.7,3.48,3.98,,95.5
2004-10-27,308211.9,316572.5,0.8,809.91,3.48,3.98,,95.5
2004-10-28,308211.9,316572.5,0.8,833.54,3.5,3.99,,95.5
2004-10-29,308211.9,316572.5,0.8,834.84,3.45,3.95,,95.5
2004-10-30,308211.9,316572.5,0.8,,,,,95.5
2004-10-31,308211.9,316572.5,0.8,,,,,95.5
2004-11-01,308211.9,316572.5,0.8,835.66,3.47,3.97,,92.3
2004-11-02,308211.9,316572.5,0.8,846.67,3.51,4,,92.3
2004-11-03,308211.9,316572.5,0.8,861.05,3.56,4.06,,92.3
2004-11-04,308211.9,316572.5,0.8,851.2,3.54,4.04,,92.3
2004-11-05,308211.9,316572.5,0.8,860.68,3.56,4.06,,92.3
2004-11-06,308211.9,316572.5,0.8,,,,,92.3
2004-11-07,308211.9,316572.5,0.8,,,,,92.3
2004-11-08,308211.9,316572.5,0.8,846.11,3.51,3.99,,92.3
2004-11-09,308211.9,316572.5,0.8,844.15,3.51,3.99,,92.3
2004-11-10,308211.9,316572.5,0.8,860.54,3.57,4.07,,92.3
2004-11-11,308211.9,316572.5,0.8,861.26,3.37,3.88,,92.3
2004-11-12,308211.9,316572.5,0.8,876.67,3.37,3.89,,92.3
2004-11-13,308211.9,316572.5,0.8,,,,,92.3
2004-11-14,308211.9,316572.5,0.8,,,,,92.3
2004-11-15,308211.9,316572.5,0.8,882.33,3.41,3.93,,92.3
2004-11-16,308211.9,316572.5,0.8,876.61,3.38,3.91,,92.3
2004-11-17,308211.9,316572.5,0.8,885.42,3.37,3.91,,92.3
2004-11-18,308211.9,316572.5,0.8,875.84,3.4,3.97,,92.3
2004-11-19,308211.9,316572.5,0.8,867.03,3.37,3.95,,92.3
2004-11-20,308211.9,316572.5,0.8,,,,,92.3
2004-11-21,308211.9,316572.5,0.8,,,,,92.3
2004-11-22,308211.9,316572.5,0.8,849.99,3.37,3.96,,92.3
2004-11-23,308211.9,316572.5,0.8,860.4,3.33,3.93,,92.3
2004-11-24,308211.9,316572.5,0.8,872.56,3.33,3.93,,92.3
2004-11-25,308211.9,316572.5,0.8,872.49,3.32,3.92,,92.3
2004-11-26,308211.9,316572.5,0.8,858.12,3.31,3.91,,92.3
2004-11-27,308211.9,316572.5,0.8,,,,,92.3
2004-11-28,308211.9,316572.5,0.8,,,,,92.3
2004-11-29,308211.9,316572.5,0.8,865.4,3.31,3.93,,92.3
2004-11-30,308211.9,316572.5,0.8,878.06,3.31,3.93,,92.3
2004-12-01,308211.9,316572.5,0.8,876.8,3.28,3.91,,90.5
2004-12-02,308211.9,316572.5,0.8,884.1,3.29,3.92,,90.5
2004-12-03,308211.9,316572.5,0.8,882.55,3.29,3.93,,90.5
2004-12-04,308211.9,316572.5,0.8,,,,,90.5
2004-12-05,308211.9,316572.5,0.8,,,,,90.5
2004-12-06,308211.9,316572.5,0.8,870.75,3.28,3.9,,90.5
2004-12-07,308211.9,316572.5,0.8,861.07,3.24,3.87,,90.5
2004-12-08,308211.9,316572.5,0.8,871.74,3.26,3.88,,90.5
2004-12-09,308211.9,316572.5,0.8,861.31,3.29,3.89,,90.5
2004-12-10,308211.9,316572.5,0.8,844.85,3.31,3.91,,90.5
2004-12-11,308211.9,316572.5,0.8,,,,,90.5
2004-12-12,308211.9,316572.5,0.8,,,,,90.5
2004-12-13,308211.9,316572.5,0.8,844.2,3.31,3.91,,90.5
2004-12-14,308211.9,316572.5,0.8,849.4,3.28,3.86,,90.5
2004-12-15,308211.9,316572.5,0.8,868.84,3.28,3.84,,90.5
2004-12-16,308211.9,316572.5,0.8,873.7,3.26,3.82,,90.5
2004-12-17,308211.9,316572.5,0.8,875.13,3.26,3.82,,90.5
2004-12-18,308211.9,316572.5,0.8,,,,,90.5
2004-12-19,308211.9,316572.5,0.8,,,,,90.5
2004-12-20,308211.9,316572.5,0.8,884.31,3.27,3.83,,90.5
2004-12-21,308211.9,316572.5,0.8,882.82,3.26,3.81,,90.5
2004-12-22,308211.9,316572.5,0.8,883.38,3.27,3.81,,90.5
2004-12-23,308211.9,316572.5,0.8,876.88,3.27,3.81,,90.5
2004-12-24,308211.9,316572.5,0.8,879.92,3.27,3.81,,90.5
2004-12-25,308211.9,316572.5,0.8,,,,,90.5
2004-12-26,308211.9,316572.5,0.8,,,,,90.5
2004-12-27,308211.9,316572.5,0.8,876.98,3.28,3.82,,90.5
2004-12-28,308211.9,316572.5,0.8,878.43,3.29,3.83,,90.5
2004-12-29,308211.9,316572.5,0.8,884.27,3.28,3.82,,90.5
2004-12-30,308211.9,316572.5,0.8,895.92,3.28,3.82,,90.5
2004-12-31,308211.9,316572.5,0.8,,3.28,3.81,,90.5
2005-01-01,311097.1,318178.7,0.9,,,,95.6,95.7
2005-01-02,311097.1,318178.7,0.9,,,,97.1,95.7
2005-01-03,311097.1,318178.7,0.9,893.71,3.38,3.93,101.07,95.7
2005-01-04,311097.1,318178.7,0.9,886.9,3.37,3.99,101.52,95.7
2005-01-05,311097.1,318178.7,0.9,885.19,3.34,4,102,95.7
2005-01-06,311097.1,318178.7,0.9,871.28,3.37,4.13,101.45,95.7
2005-01-07,311097.1,318178.7,0.9,870.84,3.36,4.13,102.14,95.7
2005-01-08,311097.1,318178.7,0.9,,,,102.13,95.7
2005-01-09,311097.1,318178.7,0.9,,,,100.96,95.7
2005-01-10,311097.1,318178.7,0.9,874.18,3.35,4.16,100.8,95.7
2005-01-11,311097.1,318178.7,0.9,884.29,3.44,4.31,102.14,95.7
2005-01-12,311097.1,318178.7,0.9,880.03,3.45,4.32,102.26,95.7
2005-01-13,311097.1,318178.7,0.9,885.54,3.58,4.38,104.36,95.7
2005-01-14,311097.1,318178.7,0.9,905.1,3.72,4.52,105.96,95.7
2005-01-15,311097.1,318178.7,0.9,,,,106.09,95.7
2005-01-16,311097.1,318178.7,0.9,,,,107.28,95.7
2005-01-17,311097.1,318178.7,0.9,923.08,3.77,4.63,109.27,95.7
2005-01-18,311097.1,318178.7,0.9,920.57,3.67,4.47,111.15,95.7
2005-01-19,311097.1,318178.7,0.9,916.27,3.68,4.44,113.03,95.7
2005-01-20,311097.1,318178.7,0.9,909.37,3.73,4.46,111.59,95.7
2005-01-21,311097.1,318178.7,0.9,919.61,3.94,4.68,111.71,95.7
2005-01-22,311097.1,318178.7,0.9,,,,111.4,95.7
2005-01-23,311097.1,318178.7,0.9,,,,110.72,95.7
2005-01-24,311097.1,318178.7,0.9,923.11,3.92,4.69,109.12,95.7
2005-01-25,311097.1,318178.7,0.9,915.1,3.87,4.67,105.14,95.7
2005-01-26,311097.1,318178.7,0.9,927,3.84,4.66,104.65,95.7
2005-01-27,311097.1,318178.7,0.9,924.87,3.83,4.63,105.48,95.7
2005-01-28,311097.1,318178.7,0.9,921.59,3.94,4.75,103.77,95.7
2005-01-29,311097.1,318178.7,0.9,,,,103.6,95.7
2005-01-30,311097.1,318178.7,0.9,,,,103.97,95.7
2005-01-31,311097.1,318178.7,0.9,932.7,4.06,4.85,103.28,95.7
2005-02-01,311097.1,318178.7,0.9,923.69,4.03,4.8,105.72,109.2
2005-02-02,311097.1,318178.7,0.9,921.44,4.02,4.8,105.15,109.2
2005-02-03,311097.1,318178.7,0.9,928.79,4.06,4.8,105.75,109.2
2005-02-04,311097.1,318178.7,0.9,933.55,4.14,4.87,109.08,109.2
2005-02-05,311097.1,318178.7,0.9,,,,109.38,109.2
2005-02-06,311097.1,318178.7,0.9,,,,110.07,109.2
2005-02-07,311097.1,318178.7,0.9,949.19,4.27,4.99,110.65,109.2
2005-02-08,311097.1,318178.7,0.9,,,,110.77,109.2
2005-02-09,311097.1,318178.7,0.9,,,,111.94,109.2
2005-02-10,311097.1,318178.7,0.9,,,,113.33,109.2
2005-02-11,311097.1,318178.7,0.9,947.23,4.46,5.11,110.51,109.2
2005-02-12,311097.1,318178.7,0.9,,,,111.57,109.2
2005-02-13,311097.1,318178.7,0.9,,,,110.64,109.2
2005-02-14,311097.1,318178.7,0.9,964.79,4.43,5.09,113.75,109.2
2005-02-15,311097.1,318178.7,0.9,968.88,4.31,4.97,113.9,109.2
2005-02-16,311097.1,318178.7,0.9,971.56,4.19,4.88,112.94,109.2
2005-02-17,311097.1,318178.7,0.9,972.56,4.25,4.92,112.23,109.2
2005-02-18,311097.1,318178.7,0.9,984.1,4.13,4.8,112.77,109.2
2005-02-19,311097.1,318178.7,0.9,,,,112.29,109.2
2005-02-20,311097.1,318178.7,0.9,,,,112.46,109.2
2005-02-21,311097.1,318178.7,0.9,988.71,4.18,4.85,111.13,109.2
2005-02-22,311097.1,318178.7,0.9,977.8,4.22,4.88,108.73,109.2
2005-02-23,311097.1,318178.7,0.9,968.43,4.21,4.86,105.8,109.2
2005-02-24,311097.1,318178.7,0.9,987.1,4.15,4.82,106.15,109.2
2005-02-25,311097.1,318178.7,0.9,996.95,4.09,4.78,107.7,109.2
2005-02-26,311097.1,318178.7,0.9,,,,107.39,109.2
2005-02-27,311097.1,318178.7,0.9,,,,106.69,109.2
2005-02-28,311097.1,318178.7,0.9,1011.36,4.04,4.74,105.51,109.2
2005-03-01,311097.1,318178.7,0.9,,,,107.05,111.9
2005-03-02,311097.1,318178.7,0.9,1007.48,4.1,4.79,110.98,111.9
2005-03-03,311097.1,318178.7,0.9,1010.92,4.11,4.8,112.02,111.9
2005-03-04,311097.1,318178.7,0.9,1012.96,4.18,4.87,111.21,111.9
2005-03-05,311097.1,318178.7,0.9,,,,111.27,111.9
2005-03-06,311097.1,318178.7,0.9,,,,111.88,111.9
2005-03-07,311097.1,318178.7,0.9,1007.5,4.16,4.86,110.87,111.9
2005-03-08,311097.1,318178.7,0.9,1000.28,4.12,4.82,109.03,111.9
2005-03-09,311097.1,318178.7,0.9,1008.79,4.14,4.81,107.26,111.9
2005-03-10,311097.1,318178.7,0.9,998.66,4.08,4.76,105.56,111.9
2005-03-11,311097.1,318178.7,0.9,1022.79,4.08,4.76,106.28,111.9
2005-03-12,311097.1,318178.7,0.9,,,,106.41,111.9
2005-03-13,311097.1,318178.7,0.9,,,,106.34,111.9
2005-03-14,311097.1,318178.7,0.9,1019.69,4.04,4.73,108.15,111.9
2005-03-15,311097.1,318178.7,0.9,993.13,4.03,4.72,109.54,111.9
2005-03-16,311097.1,318178.7,0.9,993.13,4.01,4.7,108.51,111.9
2005-03-17,311097.1,318178.7,0.9,980.05,3.97,4.68,106.85,111.9
2005-03-18,311097.1,318178.7,0.9,979.72,3.94,4.65,103.68,111.9
2005-03-19,311097.1,318178.7,0.9,,,,103.18,111.9
2005-03-20,311097.1,318178.7,0.9,,,,100.66,111.9
2005-03-21,311097.1,318178.7,0.9,979.27,3.98,4.7,97.95,111.9
2005-03-22,311097.1,318178.7,0.9,980.41,3.96,4.69,95.78,111.9
2005-03-23,311097.1,318178.7,0.9,966.81,4.01,4.77,95.62,111.9
2005-03-24,311097.1,318178.7,0.9,956.33,4.08,4.86,95.5,111.9
2005-03-25,311097.1,318178.7,0.9,965.3,4.11,4.92,95.25,111.9
2005-03-26,311097.1,318178.7,0.9,,,,95.83,111.9
2005-03-27,311097.1,318178.7,0.9,,,,98.21,111.9
2005-03-28,311097.1,318178.7,0.9,977.7,4.07,4.89,100.5,111.9
2005-03-29,311097.1,318178.7,0.9,958.96,3.92,4.76,100.81,111.9
2005-03-30,311097.1,318178.7,0.9,955.45,3.9,4.72,99.43,111.9
2005-03-31,311097.1,318178.7,0.9,965.68,3.91,4.74,100.82,111.9
2005-04-01,316930.1,321469.4,1.9,981.9,3.9,4.72,102.79,111.4
2005-04-02,316930.1,321469.4,1.9,,,,102.41,111.4
2005-04-03,316930.1,321469.4,1.9,,,,104.52,111.4
2005-04-04,316930.1,321469.4,1.9,982.5,3.92,4.72,103.77,111.4
2005-04-05,316930.1,321469.4,1.9,,,,105.34,111.4
2005-04-06,316930.1,321469.4,1.9,988,3.93,4.72,107.98,111.4
2005-04-07,316930.1,321469.4,1.9,988.9,3.88,4.68,109.95,111.4
2005-04-08,316930.1,321469.4,1.9,992.17,3.87,4.66,109.83,111.4
2005-04-09,316930.1,321469.4,1.9,,,,109.56,111.4
2005-04-10,316930.1,321469.4,1.9,,,,108.26,111.4
2005-04-11,316930.1,321469.4,1.9,985.94,3.89,4.68,107.54,111.4
2005-04-12,316930.1,321469.4,1.9,981.79,3.93,4.73,107.87,111.4
2005-04-13,316930.1,321469.4,1.9,981.31,3.92,4.75,108.02,111.4
2005-04-14,316930.1,321469.4,1.9,953.92,3.9,4.74,104.05,111.4
2005-04-15,316930.1,321469.4,1.9,947.22,3.85,4.68,99.45,111.4
2005-04-16,316930.1,321469.4,1.9,,,,99.08,111.4
2005-04-17,316930.1,321469.4,1.9,,,,97.76,111.4
2005-04-18,316930.1,321469.4,1.9,925,3.83,4.7,94.16,111.4
2005-04-19,316930.1,321469.4,1.9,932.45,3.83,4.71,94.7,111.4
2005-04-20,316930.1,321469.4,1.9,937.36,3.81,4.67,95.64,111.4
2005-04-21,316930.1,321469.4,1.9,939.14,3.82,4.66,96.2,111.4
2005-04-22,316930.1,321469.4,1.9,940.79,3.82,4.67,99.11,111.4
2005-04-23,316930.1,321469.4,1.9,,,,99.24,111.4
2005-04-24,316930.1,321469.4,1.9,,,,97.89,111.4
2005-04-25,316930.1,321469.4,1.9,946.17,3.8,4.65,100.65,111.4
2005-04-26,316930.1,321469.4,1.9,944.46,3.81,4.65,99.57,111.4
2005-04-27,316930.1,321469.4,1.9,930.16,3.82,4.66,97.01,111.4
2005-04-28,316930.1,321469.4,1.9,917.73,3.81,4.65,97,111.4
2005-04-29,316930.1,321469.4,1.9,911.3,3.76,4.59,93.27,111.4
2005-04-30,316930.1,321469.4,1.9,,,,93.76,111.4
2005-05-01,316930.1,321469.4,1.9,,,,92.33,104.6
2005-05-02,316930.1,321469.4,1.9,918.42,3.78,4.57,94.44,104.6
2005-05-03,316930.1,321469.4,1.9,913.82,3.76,4.53,95.28,104.6
2005-05-04,316930.1,321469.4,1.9,929.35,3.77,4.53,96.25,104.6
2005-05-05,316930.1,321469.4,1.9,,,,96.44,104.6
2005-05-06,316930.1,321469.4,1.9,940.85,3.77,4.53,100.49,104.6
2005-05-07,316930.1,321469.4,1.9,,,,100.77,104.6
2005-05-08,316930.1,321469.4,1.9,,,,103.46,104.6
2005-05-09,316930.1,321469.4,1.9,935.2,3.78,4.54,102.38,104.6
2005-05-10,316930.1,321469.4,1.9,934.28,3.78,4.54,100.54,104.6
2005-05-11,316930.1,321469.4,1.9,923.38,3.78,4.54,99.16,104.6
2005-05-12,316930.1,321469.4,1.9,921.21,3.75,4.5,100.1,104.6
2005-05-13,316930.1,321469.4,1.9,923.19,3.72,4.44,97.82,104.6
2005-05-14,316930.1,321469.4,1.9,,,,96.98,104.6
2005-05-15,316930.1,321469.4,1.9,,,,97.44,104.6
2005-05-16,316930.1,321469.4,1.9,929.04,3.69,4.4,98.58,104.6
2005-05-17,316930.1,321469.4,1.9,927.16,3.69,4.4,98.65,104.6
2005-05-18,316930.1,321469.4,1.9,930.36,3.67,4.38,97.55,104.6
2005-05-19,316930.1,321469.4,1.9,952.09,3.65,4.35,98.47,104.6
2005-05-20,316930.1,321469.4,1.9,952.19,3.66,4.35,99.57,104.6
